url
https://www.nytimes.com/2019/03/19/learning/do-you-participate-in-march-madness.html
https://www.nytimes.com/aponline/2019/03/21/us/ap-bkc-sports-betting-ncaa-tournament.html
https://www.nytimes.com/2019/03/22/reader-center/new-york-specialized-high-schools.html
https://www.nytimes.com/2018/03/15/arts/television/whats-on-tv-thursday-march-madness-and-how-to-get-away-with-murder.html
https://www.nytimes.com/2018/04/02/briefing/trade-war-oklahoma-march-madness.html
https://www.nytimes.com/2018/03/15/briefing/pennsylvania-elizabeth-holmes-march-madness.html
https://www.nytimes.com/interactive/2018/03/20/learning/20StudentNewsQuiz-Hawking-Basketball-Protests.html
https://www.nytimes.com/2017/09/28/opinion/ncaa-march-madness-corruption.html
https://www.nytimes.com/2018/03/22/learning/student-walkouts-march-madness-and-risk-enhanced-playgrounds-our-favorite-student-comments-of-the-week.html
https://www.nytimes.com/2018/03/12/sports/march-madness-predictions-experts.html
https://www.nytimes.com/2018/03/12/sports/ncaabasketball/bracket-myths.html
https://www.nytimes.com/aponline/2019/03/25/arts/ap-bkc-ncaa-tournament-ratings.html
https://www.nytimes.com/aponline/2019/03/26/sports/ncaabasketball/ap-bkc-ncaa-tournament-money-dealmakers.html
https://www.nytimes.com/aponline/2019/03/22/us/ap-bkc-ncaa-tipping-off.html
https://www.nytimes.com/2018/03/16/sports/march-madness-ncaa-tournament.html
https://www.nytimes.com/aponline/2019/03/27/us/ap-bkc-ncaa-tournament-money-bubble-teams.html
https://www.nytimes.com/aponline/2019/03/25/us/ap-10-things-to-know-today.html
https://www.nytimes.com/aponline/2019/03/24/sports/basketball/ap-bkn-hornets-raptors.html
https://www.nytimes.com/2019/03/21/opinion/march-madness-college-sports.html
https://www.nytimes.com/aponline/2019/03/21/us/ap-bkc-ncaa-tournament-the-dirty-bracket.html
https://www.nytimes.com/aponline/2019/03/26/arts/ap-us-nielsens.html
https://www.nytimes.com/aponline/2019/04/03/us/ap-bkc-team-vs-talent.html
https://www.nytimes.com/2019/03/28/briefing/theresa-may-betsy-devos-batman.html
https://www.nytimes.com/2019/03/22/arts/television/seth-meyers-joe-biden-announce-candidacy.html
https://www.nytimes.com/2019/03/28/parenting/why-dont-more-american-men-get-vasectomies.html
https://www.nytimes.com/2019/03/28/nyregion/newyorktoday/measles-new-york.html
https://www.nytimes.com/aponline/2019/04/02/arts/ap-bkc-ncaa-cbs-fishman.html
https://www.nytimes.com/aponline/2019/03/21/us/ap-us-wisconsin-lame-duck-lawsuit.html
https://www.nytimes.com/aponline/2019/04/02/us/ap-us-sports-betting-falling-short.html
https://www.nytimes.com/2019/03/14/smarter-living/your-top-rival-can-be-your-biggest-ally.html
https://www.nytimes.com/aponline/2019/03/24/sports/ncaabasketball/ap-bkc-ncaa-iowa-tennessee.html
https://www.nytimes.com/2019/04/01/sports/santa-anita-horse-deaths.html
https://www.nytimes.com/2019/03/25/sports/lakers-lebron-nba-playoffs.html
https://www.nytimes.com/2019/03/26/arts/television/colbert-russia-mueller-collusion-trump.html
https://www.nytimes.com/aponline/2019/03/23/sports/ncaabasketball/ap-bkc-ncaa-tipping-off.html
https://www.nytimes.com/2017/03/19/sports/march-madness-ncaa-tournament-scores.html
https://www.nytimes.com/aponline/2019/04/03/us/ap-bkc-team-vs-talent-draft-history.html
https://www.nytimes.com/2019/02/26/learning/should-college-athletes-be-paid.html
https://www.nytimes.com/2019/03/22/opinion/sunday/mueller-report-release.html
https://www.nytimes.com/2019/03/25/briefing/apple-ncaa-israel.html
https://www.nytimes.com/2018/04/02/learning/what-are-your-thoughts-on-sports-betting.html
https://www.nytimes.com/2019/02/16/opinion/nba-all-star-game-coppa-italia.html
https://www.nytimes.com/2019/03/26/us/politics/white-house-mueller-report.html
https://www.nytimes.com/2018/03/14/nyregion/hoop-dreams-deferred.html
https://www.nytimes.com/2019/03/28/briefing/lyft-president-trump-mlb-.html
https://www.nytimes.com/2018/11/07/opinion/att-hbo-antitrust.html
https://www.nytimes.com/2018/03/30/opinion/sports-betting-final-four.html
https://www.nytimes.com/aponline/2019/03/26/us/ap-bkc-ncaa-tournament-money.html
https://www.nytimes.com/2018/04/08/briefing/syria-facebook-xi-jinping.html
https://www.nytimes.com/2018/04/09/briefing/syria-north-korea-mean-girls.html
https://www.nytimes.com/2018/04/09/briefing/syria-metoo-vikings.html
https://www.nytimes.com/2019/03/21/nyregion/newyorktoday/nyc-news-natural-history-museum-diorama.html
https://www.nytimes.com/2019/02/26/travel/travel-deals.html
https://www.nytimes.com/2018/03/30/briefing/russia-migrants-malala.html
https://www.nytimes.com/2018/03/12/sports/ncaa-snubs-tournament.html
https://www.nytimes.com/2018/05/24/learning/over-150-picture-prompts-for-creative-personal-argumentative-and-explanatory-writing.html
https://www.nytimes.com/2018/08/16/sports/japan-high-school-baseball.html
https://www.nytimes.com/2018/10/20/opinion/ncaa-student-athlete-fiction.html
https://www.nytimes.com/2018/05/22/insider/supreme-court-sports-betting.html
https://www.nytimes.com/2018/03/25/dining/what-to-cook-this-week-newsletter.html
